1512066886042,1198.52,0,3.34721
1512066886074,1108.34,0,2.99021
1512066886117,1024.11,33.5542,1.78587
1512066886171,686.879,22.0174,10.7955
1512066886247,393.641,12.6178,113.279
1512066886278,264.292,8.47168,90.4813
1512066886474,1322.58,786.851,155.746
1512066886771,1633.73,99.9342,23.4998
1512066886814,1656.32,50.0799,9.47252
1512066886878,1225.25,34.6725,2.71885
1512066886924,1110.31,21.9464,3.34025
1512066886986,1330.96,13.4312,13.3721
1512066887018,1136.21,9.23277,6.57499
1512066887072,1048.33,6.09388,5.43913
1512066887136,960.004,23.3504,5.91205
1512066887178,640.955,15.5901,8.01561
1512066887275,573.705,7.85102,2.43548
1512066887317,870.456,4.84957,9.90586
1512066887383,519.457,2.89405,7.28791
1512066887436,350.766,1.819,15.1483
1512066887480,359.36,1.2079,16.9202
1512066887543,522.361,13.2981,9.2
1512066887575,424.337,9.18857,2.12759
1512066887640,266.297,5.76638,10.3477
1512066887671,399.531,4.00672,3.63434
1512066887714,450.512,2.79494,4.76802
1512066887768,299.356,1.85718,15.1723
1512066887844,173.425,1.07591,7.96158
1512066887888,301.247,36.2641,1.73784
1512066887941,615.794,23.4034,8.60706
1512066887974,935.637,16.3629,14.3718
1512066888040,815.59,32.5627,3.15164
1512066888071,821.628,22.5654,8.75533
1512066888115,1081.7,15.7205,24.4496
1512066888177,860.004,10.0112,6.08285
1512066888241,742.45,53.6147,2.33842
1512066888273,1037.44,36.7274,25.0304
1512066888337,842.658,59.1131,2.61732
1512066888371,731.436,65.1878,3.56196
1512066888435,1084.91,100.128,9.38167
1512066888468,968.583,69.1175,7.6344
1512066888543,833.123,40.8983,5.07444
1512066888575,646.186,27.6454,1.0916
1512066888640,584.912,17.1872,2.90696
1512066888672,750.218,11.8581,8.59132
1512066888715,900.581,8.27751,9.20858
1512066888769,767.32,5.50201,3.27559
1512066888844,621.064,72.51,0.966674
1512066888875,542.261,91.5409,1.99131
1512066888940,494.028,147.53,1.88729
1512066888973,521.38,101.491,4.85948
1512066889037,632.586,82.7346,5.2621
1512066889079,910.202,66.6083,9.32783
1512066889145,728.815,145.433,1.28816
1512066889187,843.628,96.5354,7.14546
1512066889240,727.804,150.257,1.05481
1512066889272,643.522,195.173,1.48732
1512066889316,602.983,174.992,5.553
1512066889378,679.592,111.942,4.95269
1512066889443,583.184,174.053,1.69254
1512066889474,562.136,126.92,4.09231
1512066889538,351.67,205.626,10.5953
1512066889571,242.526,209.736,5.17759
1512066889636,399.634,158.822,5.5083
1512066889669,425.145,131.433,4.07784
1512066889735,265.206,81.9881,9.73223
1512066889767,257.671,56.6486,4.83467
1512066889844,689.209,33.1245,19.1683
1512066889876,641.969,22.2854,3.90025
1512066889941,851.091,106.734,7.62579
1512066889974,805.401,115.92,2.98264
1512066890040,744.031,159.613,1.26591
1512066890071,783.75,110.476,9.90467
1512066890136,1116.76,353.651,10.9004
1512066890180,744.32,235.708,107.189
1512066890253,1001.34,138.361,42.9897
1512066890274,693.632,95.843,266.711
1512066890339,435.769,60.2126,433.036
1512066890371,455.471,41.7312,242.274
1512066890469,1054.86,21.2877,95.9165
1512066890534,1329,11.9374,313.63
1512066890567,1447.27,7.90371,254.426
1512066890674,1570.36,3.70549,679.547
1512066890718,1613.77,2.2247,377.06
1512066890773,1007.27,1.3886,242.402
1512066897235,865.744,230.083,1.35588
1512066897278,880.573,308.569,1.25468
1512066897342,888.012,277.677,1.25495
1512066899139,677.773,507.438,0.293333
1512066899172,779.619,476.796,0.575948
1512066899235,651.574,401.837,1.8488
1512066899536,783.155,453.524,0.834384
1512066900335,911.245,509.956,1.77662
1512066900367,886.07,459.825,0.526846
1512066900442,743.781,310.522,2.78432
1512066900473,712.738,325.456,0.386053
1512066900537,660.49,346.859,0.50552
1512066900570,641.164,348.39,0.378893
1512066900837,705.388,262.046,0.885298
1512066900868,742.312,335.464,0.613409
1512066901039,831.667,341.953,1.35309
1512066901071,882.993,323.138,2.18074
1512066901136,1084.28,581.592,6.86541
1512066901167,1055.55,516.335,1.58325
1512066901243,1061.74,553.387,3.79575
1512066901275,1021.41,456.659,0.749963
1512066901340,1024.84,481.311,3.35615
1512066911270,1515.59,561.519,4.48551
1512066911335,1180.25,581.486,3.03004
1512066911367,1062.62,534.226,1.56297
1512066911474,759.401,532.449,0.941723
1512066911538,692.51,508.033,0.365734
1512066911571,698.982,497.438,0.375891
1512066911775,727.619,341.787,1.36619
1512066911839,648.925,416.825,0.652364
1512066912271,657.327,409.826,0.181506
1512066912335,694.602,395.584,0.548366
1512066912367,619.706,244.231,3.02067
1512066913266,866.95,385.48,0.956196
1512066913341,735.037,235.87,1.58476
1512066913373,745.561,341.951,0.215136
1512066913471,976.187,497.945,2.36096
1512066913535,1109.03,706.27,5.06703
1512066913568,945.194,628.641,0.560512
1512066913870,1527.49,166.505,8.97404
1512066913933,1036.62,241.224,0.45684
1512066913966,935.22,368.392,0.532902
1512066914041,869.199,367.925,0.706849
1512066914074,834.878,391.202,0.542694
1512066914137,781.909,417.07,0.553813
1512066914169,743.382,416.779,0.845268
1512066914233,919.065,549.981,0.76862
1512066914266,1063.86,524.021,1.67333
1512066914342,1316.41,308.882,15.7984
1512066914374,1433.56,246.548,13.2818
1512066914436,1397.06,213.467,6.09766
1512066914469,1483.51,148.016,13.4618
1512066914536,1227.84,102.67,1.70939
1512066914569,1117.85,135.562,0.800324
1512066914635,864.271,479.376,8.86186
1512066914871,640.167,91.4112,2.83329
1512066914935,789.604,482.402,10.3452
1512066914968,800.148,424.933,5.51139
1512066915032,827.011,277.581,3.22927
1512066915065,873.175,243.549,0.998871
1512066915173,902.082,273.948,0.605548
1512066915238,964.784,341.044,1.71988
1512066915270,896.953,531.495,4.86784
1512066915333,885.009,473.22,0.394893
1512066915733,519.645,411.9,1.12606
1512066915765,561.539,378.45,0.557099
1512066915830,623.118,457.583,1.66531
1512066915874,619.42,484.211,0.182226
1512066915939,755.594,535.062,9.67061
1512066915971,713.611,365.82,30.2566
1512066916566,898.984,14.1687,6.14366
1512066916630,738.222,6.30924,8.7745
1512066916672,616.103,45.1101,4.51807
1512066916736,1049.4,454.354,32.7903
1512066916769,709.646,307.252,12.2374
1512066916836,491.09,198.435,8.95963
1512066916869,762.875,135.847,21.9503
1512066916935,933.33,301.339,19.2323
1512066916967,841.433,207.887,14.618
1512066917030,1073.52,131.097,22.8647
1512066917073,1265.15,87.5272,29.2132
1512066917138,1423.03,54.1363,33.9755
1512066917341,1618.27,12.8434,24.473
1512066917372,1494.87,7.02021,22.332
1512066917436,1572.5,4.06021,32.5199
1512066917468,1306.21,2.71995,9.70064
1512066917535,1450.66,1.66603,51.0924
1512066917569,1522.93,1.1387,55.3839
1512066917633,1287.02,0.711255,23.022
1512066917666,1408.01,0.491712,43.473
1512066917719,1409.15,0.326993,16.7789
1512066917773,1256.2,0.213712,16.132
1512066917836,1418.34,0.131754,66.09
1512066917869,1499.81,0.0905768,78.0149
1512066917932,1324.97,0.0570327,15.3824
1512066917964,1302.17,0.0395662,42.8728
1512066918040,1206.85,0.0231738,28.4166
1512066918071,971.418,120.253,0.474797
1512066918134,885.335,174.886,1.9687
1512066918167,744.149,120.985,2.35832
1512066918231,737.867,84.9089,3.3577
1512066918305,538.992,181.934,1.42793
1512066918337,480.276,163.813,0.586683
1512066918369,343.833,117.275,3.35273
1512066918435,295.427,74.3423,1.24751
1512066918467,263.398,69.5178,3.92281
1512066918542,288.372,108.844,1.34714
1512066918574,283.382,152.61,0.922244
1512066918637,294.197,169.871,1.40304
1512066918670,351.132,174.139,1.81105
1512066918733,435.096,133.733,1.07925
1512066918766,456.054,144.667,2.36199
1512066918832,442.598,92.4918,0.977486
1512066918907,457.863,105.078,1.9675
1512066918939,490.71,128.943,0.716038
1512066918970,643.297,329.037,9.10829
1512066919034,588.948,257.12,2.51292
1512066919067,544.821,221.152,1.18188
1512066919132,492.916,138.551,0.992336
1512066919165,465.038,96.3653,1.01335
1512066919230,476.048,73.7794,0.69628
1512066919274,586.598,195.675,4.95787
1512066919340,1008.18,120.161,37.7068
1512066919371,879.63,82.718,1.82733
1512066919436,867.299,92.5432,2.70564
1512066919469,793.252,88.6541,1.4336
1512066919536,666.367,138.156,1.41241
1512066919569,699.44,112.907,1.98076
1512066919635,599.153,129.009,1.13691
1512066919668,587.417,156.661,0.628717
1512066919733,644.694,106.031,2.15471
1512066919764,656.817,130.405,2.28116
1512066919830,611.389,157.548,0.572902
1512066919873,702.419,229.367,3.80221
1512066919937,646.811,253.741,0.4826
1512066919971,617.791,255.34,0.412506
1512066920036,617.791,272.55,0.559355
1512066920069,587.559,279.199,0.307272
1512066920133,577.039,279.681,0.423212
1512066920167,609.318,295.931,0.299721
1512066920231,760.555,254.415,3.33378
1512066920264,689.333,295.378,0.295974
1512066920339,693.865,291.477,0.830612
1512066920369,741.704,278.179,1.83162
1512066920434,728.531,294.529,0.644687
1512066920466,693.951,352.662,0.439901
1512066920531,723.576,379.864,0.745789
1512066920573,661.588,382.76,0.46611
1512066920637,666.235,427.868,0.449027
1512066920669,645.152,432.201,0.688072
1512066920733,650.539,427.079,1.52364
1512066920765,650.576,461.546,0.787823
1512066920841,639.72,416.291,0.639418
1512066920870,644.558,419.41,0.440433
1512066920936,673.593,388.037,0.455806
1512066920969,660.846,383.205,0.837165
1512066921033,696.365,392.988,0.383341
1512066921065,718.159,371.802,1.14156
1512066921141,673.309,400.624,0.685927
1512066921173,727.846,385.124,0.997529
1512066921238,722.242,369.937,0.40723
1512066921270,742.6,414.441,0.807792
1512066921336,743.281,420.745,0.3655
1512066921368,752.615,387.139,1.06731
1512066921433,721.214,336.606,1.13529
1512066921464,705.223,338.216,0.81278
1512066921540,695.785,309.406,1.06903
1512066921571,693.779,304.036,0.453209
1512066921636,725.254,270.958,1.46967
1512066921938,610.577,506.04,0.869172
1512066921970,627.745,481.325,0.376159
1512066922033,634.96,520.234,3.46847
1512066922067,689.406,580.771,0.858642
1512066922131,660.931,570.971,2.19206
1512066922174,648.578,533.778,2.93429
1512066922236,683.435,602.315,0.971152
1512066922336,1194.94,292.854,8.22071
1512066922369,1301.46,184.253,15.4998
1512066922435,1236.32,110.713,10.4368
1512066922468,1088.63,221.909,1.64738
1512066922532,982.336,316.922,0.561755
1512066922565,980.414,334.463,1.96747
1512066922641,875.192,460.756,0.794706
1512066923537,827.132,579.479,0.579325
1512066923569,838.002,572.616,0.21969
1512066923633,883.837,655.063,1.04214
1512066924932,725.451,722.783,0.408476
1512066924964,693.482,451.193,5.12289
1512066925039,541.384,289.754,3.86987
1512066925231,643.645,535.756,1.59194
1512066925296,654.887,796.788,8.33542
1512066925339,636.642,805.274,6.51495
1512066925370,668.069,881.335,7.58272
1512066925436,1031.94,944.567,15.2342
1512066925467,941.162,834.675,0.562084
1512066925531,820.926,748.724,1.62931
1512066925596,746.726,665.629,1.19954
1512066925639,711.198,619.167,1.72328
1512066925670,737.128,439.391,11.8633
1512066925734,870.497,280.586,13.8505
1512066925766,1114.61,195.867,34.7574
1512066925829,947.316,301.936,1.60505
1512066925873,890.607,201.216,10.1116
1512066926931,56.751,2.54488,5.92173
1512066927038,746.717,600.771,10.1754
1512066927069,714.449,436.658,14.7711
1512066927136,681.133,469.846,1.02392
1512066927169,773.39,457.273,3.4376
1512066927234,717.022,456.307,0.491412
1512066927266,681.766,389.378,0.486622
1512066927331,643.846,383.697,0.226293
1512066928035,566.471,453.26,0.380645
1512066928067,590.549,399.898,0.343201
1512066928133,659.876,413.488,0.419913
1512066928197,697.774,399.214,0.328528
1512066928229,722.909,374.317,0.369828
1512066928272,729.442,372.84,0.368581
1512066928337,735.714,385.958,0.442277
1512066928369,688.819,387.785,0.426238
1512066928434,657.455,355.257,0.562968
1512066928467,638.473,319.271,0.954249
1512066928640,535.354,268.547,0.833446
1512066928671,597.337,315.131,0.444431
1512066928736,568.667,389.012,0.397926
1512066929731,812.035,382.546,0.443681
1512066929871,464.631,380.899,9.40889
1512066930336,1022.33,157.521,1.84894
1512066930369,1015.87,198.507,0.235701
1512066930434,1088.85,229.311,2.98885
1512066930466,1080.42,196.153,0.669089
1512066930530,1099.48,174.239,0.321211
1512066930605,1025.76,193.582,2.72461
1512066930636,1120.42,156.41,1.01697
1512066930668,1148.91,149.866,3.89358
1512066930733,1017.35,214.657,5.81016
1512066930766,1191.75,287.625,4.9591
1512066930830,1303.08,302.69,6.16827
1512066931667,1428.85,352.383,0.586275
1512066931731,1520.87,177.343,8.29628
1512066933336,561.722,176.029,0.334407
1512066933369,573.163,232.056,0.366337
1512066933433,546.075,256.631,0.247074
1512066933466,547.318,229.736,0.425277
1512066933530,635.91,259.91,0.646629
1512066933564,648.29,245.034,1.12825
1512066933637,703.721,245.171,3.59085
1512066933670,689.294,289.337,13.6474
1512066933734,763.891,263.266,0.670519
1512066933767,809.862,235.548,5.35566
1512066933831,622.513,205.752,6.05748
1512066933864,584.177,181.515,0.687409
1512066933939,541.216,193.076,0.288419
1512066933971,534.842,199.478,0.272414
1512066934036,621.281,123.484,3.512
1512066934069,608.872,134.711,0.387326
1512066934135,622.667,134.158,1.16059
1512066934167,625.024,133.54,1.77743
1512066934233,587.377,152.379,0.26493
1512066934266,580.003,211.675,3.35333
1512066934331,610.464,216.349,2.0762
1512066934364,581.985,293.553,3.60142
1512066934430,544.24,247.072,0.539123
1512066934464,586.444,212.407,2.02621
1512066934530,620.841,254.657,4.34907
1512066934607,554.966,216.156,0.881602
1512066934637,503.146,228.377,1.40877
1512066934670,460.24,285.081,1.73716
1512066934735,397.392,358.671,4.44638
1512066934767,464.861,312.271,0.455519
